token_ID,filename,category,word,POS,rel
24977,super-smart_female,you,other,say,VERB,nsubj
25021,super-smart_female,somebody,other,goes,VERB,nsubj
25078,super-smart_female,woman,women,smart,ADJ,amod
25084,super-smart_female,everyone,other,is,VERB,nsubj
25098,super-smart_female,others,other,help,VERB,dobj
25102,super-smart_female,others,other,be,VERB,nsubj
25136,super-smart_female,researcher,other,leading,VERB,amod
25204,super-smart_female,girl,women,smart,ADJ,amod
25215,super-smart_female,classes,other,taking,VERB,dobj
25260,super-smart_female,life,other,positive,ADJ,amod
25280,super-smart_female,classmates,other,are,VERB,nsubj
25286,super-smart_female,classmates,other,are,VERB,nsubj
25293,super-smart_female,he,men,understand,VERB,nsubj
25298,super-smart_female,he,men,asking,VERB,nsubj
25309,super-smart_female,he,men,is,VERB,nsubj
25322,super-smart_female,he,men,grows,VERB,nsubj
25336,super-smart_female,he,men,understand,VERB,nsubj
25348,super-smart_female,he,men,was,VERB,nsubj
25364,super-smart_female,you,other,faced,VERB,nsubjpass
25384,super-smart_female,girl,women,nice,ADJ,amod
25386,super-smart_female,girl,women,beautiful,ADJ,amod
25540,super-smart_female,girls,women,other,ADJ,amod
25541,super-smart_female,girls,women,is,VERB,nsubj
25581,super-smart_female,people,other,most,ADJ,amod
25582,super-smart_female,people,other,match,VERB,nsubj
25611,super-smart_female,you,other,hear,VERB,nsubj
25617,super-smart_female,you,other,know,VERB,nsubj
25733,super-smart_female,girls,women,week.”the,PROPN,amod
25734,super-smart_female,girls,women,other,ADJ,amod
25771,super-smart_female,friends,other,rely,VERB,nsubj
25788,super-smart_female,friends,other,keep,VERB,nsubj
25967,super-smart_female,you,other,tell,VERB,dobj
26035,super-smart_female,woman,women,is,VERB,nsubj
26120,super-smart_female,people,other,other,ADJ,amod
26121,super-smart_female,people,other,could,VERB,nsubj
26143,super-smart_female,others,other,helping,VERB,dobj
26178,super-smart_female,people,other,ask,VERB,nsubj
26195,super-smart_female,girl,women,nice,ADJ,amod
26240,super-smart_female,anyone,other,argue,VERB,nsubj
26305,super-smart_female,people,other,trying,VERB,nsubj
26347,super-smart_female,people,other,coming,VERB,nsubj
26398,super-smart_female,character,other,get,VERB,nsubj
26438,super-smart_female,adult,other,adopted,VERB,amod
26577,super-smart_female,people,other,understanding,VERB,dobj
26680,super-smart_female,people,other,come,VERB,nsubj
26917,super-smart_female,people,other,thought,VERB,nsubj
27020,super-smart_female,person,other,smartest,ADJ,amod
27021,super-smart_female,person,other,comes,VERB,nsubj
27136,super-smart_female,parents,other,were,VERB,nsubj
27173,super-smart_female,woman,women,is,VERB,nsubj
27180,super-smart_female,strategist,other,smart,ADJ,amod
27185,super-smart_female,woman,women,is,VERB,nsubj
27227,super-smart_female,woman,women,going,VERB,nsubj
27242,super-smart_female,you,other,have,VERB,nsubj
27253,super-smart_female,actor,other,adds,VERB,nsubj
27260,super-smart_female,boy,men,good,ADJ,amod
27264,super-smart_female,brother,men,great,ADJ,amod
27387,super-smart_female,woman,women,better,ADJ,amod
27492,super-smart_female,you,other,customize,VERB,nsubj
27538,super-smart_female,person,other,smartest,ADJ,amod
27555,super-smart_female,woman,women,was,VERB,nsubj
27565,super-smart_female,woman,women,figure,VERB,nsubj
27583,super-smart_female,woman,women,come,VERB,nsubj
27596,super-smart_female,people,other,joke,VERB,nsubj
27602,super-smart_female,woman,women,was,VERB,nsubj
27622,super-smart_female,children,other,other,ADJ,amod
27623,super-smart_female,children,other,ca,VERB,nsubj
27664,super-smart_female,woman,women,great,ADJ,amod
27820,super-smart_female,kid,other,smartest,ADJ,amod
27904,super-smart_female,friend,other,great,ADJ,amod
27925,super-smart_female,genius,other,know,VERB,dobj
27939,super-smart_female,you,other,look,VERB,nsubj
27964,super-smart_female,everyone,other,outsmart,VERB,dobj
27968,super-smart_female,intellect,other,amazing,ADJ,amod
27969,super-smart_female,intellect,other,has,VERB,dobj
27974,super-smart_female,strategist,other,great,ADJ,amod
28009,super-smart_female,others,other,learn,VERB,nsubj
28054,super-smart_female,you,other,tick,VERB,nsubj
28084,super-smart_female,people,other,help,VERB,dobj
28087,super-smart_female,people,other,feel,VERB,nsubj
28098,super-smart_female,you,other,come,VERB,nsubj
28102,super-smart_female,you,other,need,VERB,nsubj
28154,super-smart_female,girl,women,beautiful,ADJ,amod
28181,super-smart_female,he,men,has,VERB,nsubj
28188,super-smart_female,he,men,'s,VERB,nsubj
28192,super-smart_female,he,men,'s,VERB,nsubj
28194,super-smart_female,parents,other,are,VERB,nsubj
28206,super-smart_female,he,men,was,VERB,nsubj
28217,super-smart_female,parents,other,helped,VERB,nsubj
28231,super-smart_female,he,men,knowing,VERB,dobj
28255,super-smart_female,people,other,seek,VERB,nsubj
28279,super-smart_female,you,other,need,VERB,nsubj
28287,super-smart_female,girl,women,young,ADJ,amod
28294,super-smart_female,person,other,smartest,ADJ,amod
28333,super-smart_female,others,other,dream,VERB,nsubj
28420,super-smart_female,people,other,looked,VERB,nsubj
28475,super-smart_female,people,other,come,VERB,nsubj
28635,super-smart_female,woman,women,was,VERB,nsubj
28705,super-smart_female,authors,other,famous,ADJ,amod
28822,super-smart_female,people,other,seek,VERB,nsubj
28837,super-smart_female,people,other,help,VERB,dobj
28905,super-smart_female,people,other,are,VERB,nsubj
28937,super-smart_female,woman,women,was,VERB,nsubj
28951,super-smart_female,woman,women,became,VERB,nsubj
28965,super-smart_female,woman,women,became,VERB,nsubj
29077,super-smart_female,people,other,seek,VERB,nsubj
29088,super-smart_female,people,other,know,VERB,nsubj
29103,super-smart_female,woman,women,was,VERB,nsubj
29113,super-smart_female,woman,women,do,VERB,nsubj
29122,super-smart_female,woman,women,put,VERB,nsubj
29129,super-smart_female,woman,women,put,VERB,dobj
29139,super-smart_female,woman,women,started,VERB,nsubj
29148,super-smart_female,man,men,simple,ADJ,amod
29190,super-smart_female,woman,women,was,VERB,nsubj
29200,super-smart_female,woman,women,understand,VERB,nsubj
29208,super-smart_female,you,other,put,VERB,nsubj
29215,super-smart_female,woman,women,figure,VERB,nsubj
29226,super-smart_female,woman,women,was,VERB,nsubj
29234,super-smart_female,cook,other,excellent,ADJ,amod
29238,super-smart_female,woman,women,had,VERB,nsubj
29249,super-smart_female,people,other,come,VERB,nsubj
29258,super-smart_female,woman,women,ask,VERB,dobj
29376,super-smart_female,others,other,help,VERB,dobj
29398,super-smart_female,class,other,loves,VERB,dobj
29407,super-smart_female,others,other,teaching,VERB,dobj
29442,super-smart_female,husband,men,is,VERB,nsubj
29528,super-smart_female,child,other,small,ADJ,amod
29560,super-smart_female,he,men,’s,VERB,nsubj
29563,super-smart_female,boy,men,real,ADJ,amod
29564,super-smart_female,boy,men,’s,VERB,dobj
29585,super-smart_female,he,men,came,VERB,nsubj
29602,super-smart_female,you,other,know,VERB,nsubj
29627,super-smart_female,person,other,smartest,ADJ,amod
29632,super-smart_female,you,other,need,VERB,nsubj
29753,super-smart_female,people,other,came,VERB,nsubj
29781,super-smart_female,friends,other,ask,VERB,nsubj
29815,super-smart_female,scientist,other,mad,ADJ,amod
29871,super-smart_female,people,other,say,VERB,nsubj
29880,super-smart_female,people,other,are,VERB,nsubj
29944,super-smart_female,scout,other,creative,ADJ,amod
29958,super-smart_female,people,other,other,ADJ,amod
30197,super-smart_female,people,other,ask,VERB,nsubj
30224,super-smart_female,woman,women,was,VERB,nsubj
30234,super-smart_female,woman,women,figure,VERB,nsubj
30245,super-smart_female,woman,women,had,VERB,nsubj
30258,super-smart_female,woman,women,understood,VERB,nsubj
30265,super-smart_female,them,other,understood,VERB,dobj
30297,super-smart_female,woman,women,is,VERB,nsubj
30309,super-smart_female,woman,women,remember,VERB,nsubj
30327,super-smart_female,woman,women,code,VERB,nsubj
30336,super-smart_female,woman,women,has,VERB,nsubj
30362,super-smart_female,woman,women,is,VERB,nsubj
30369,super-smart_female,expert,other,true,ADJ,amod
30547,super-smart_female,class,other,go,VERB,nsubj
30586,super-smart_female,intellect,other,natural,ADJ,amod
30592,super-smart_female,coach,other,great,ADJ,amod
30643,super-smart_female,people,other,seek,VERB,nsubj
30667,super-smart_female,woman,women,has,VERB,nsubj
30697,super-smart_female,woman,women,is,VERB,nsubj
30721,super-smart_female,adults,other,only,ADJ,amod
30737,super-smart_female,she,women,win,VERB,nsubj
30833,super-smart_female,colleagues,other,were,VERB,nsubj
30854,super-smart_female,anyone,other,outsmart,VERB,dobj
30869,super-smart_female,scientist,other,smart,ADJ,amod
30908,super-smart_female,boys,men,big,ADJ,amod
30909,super-smart_female,boys,men,see,VERB,dobj
30921,super-smart_female,group,other,attack,VERB,nsubj
30936,super-smart_female,group,other,do,VERB,nsubj
30960,super-smart_female,woman,women,great,ADJ,amod
30963,super-smart_female,people,other,come,VERB,nsubj
30982,super-smart_female,people,other,help,VERB,dobj
31020,super-smart_female,person,other,smartest,ADJ,amod
31037,super-smart_female,man,men,only,ADJ,amod
31039,super-smart_female,man,men,capable,ADJ,amod
31136,super-smart_female,people,other,come,VERB,nsubj
31145,super-smart_female,people,other,know,VERB,nsubj
31203,super-smart_female,she,women,studying,VERB,nsubj
31295,super-smart_female,brother,men,little,ADJ,amod
31350,super-smart_female,others,other,helping,VERB,dobj
31366,super-smart_female,anyone,other,hears,VERB,nsubj
31370,super-smart_female,anyone,other,call,VERB,nsubj
31401,super-smart_female,people,other,other,ADJ,amod
31402,super-smart_female,people,other,could,VERB,nsubj
31489,super-smart_female,people,other,other,ADJ,amod
31490,super-smart_female,people,other,felt,VERB,nsubj
36,super-smart_male,man,men,was,VERB,nsubj
46,super-smart_male,man,men,do,VERB,nsubj
55,super-smart_male,man,men,put,VERB,nsubj
62,super-smart_male,man,men,put,VERB,dobj
98,super-smart_male,man,men,get,VERB,dobj
112,super-smart_male,man,men,became,VERB,nsubj
166,super-smart_male,person,other,first,ADJ,amod
310,super-smart_male,people,other,most,ADJ,amod
311,super-smart_male,people,other,see,VERB,nsubj
319,super-smart_male,people,other,most,ADJ,amod
320,super-smart_male,people,other,are,VERB,nsubj
332,super-smart_male,life,other,whole,ADJ,amod
357,super-smart_male,you,other,know,VERB,nsubj
376,super-smart_male,her,women,using,VERB,nsubj
390,super-smart_male,you,other,need,VERB,nsubj
404,super-smart_male,people,other,smart,ADJ,amod
406,super-smart_male,you,other,want,VERB,nsubj
414,super-smart_male,people,other,smartest,ADJ,amod
433,super-smart_male,you,other,do,VERB,nsubj
476,super-smart_male,friends,other,spend,VERB,nsubj
481,super-smart_male,friends,other,spend,VERB,dobj
504,super-smart_male,women,women,agree,VERB,nsubj
534,super-smart_male,she,women,doing,VERB,nsubj
538,super-smart_male,she,women,been,VERB,nsubj
548,super-smart_male,she,women,was,VERB,nsubj
557,super-smart_male,person,other,smartest,ADJ,amod
563,super-smart_male,she,women,has,VERB,nsubj
571,super-smart_male,person,other,eloquent,ADJ,amod
580,super-smart_male,she,women,crack,VERB,nsubj
592,super-smart_male,anyone,other,mentions,VERB,nsubj
594,super-smart_male,her,women,mentions,VERB,dobj
638,super-smart_male,engineer,other,amazing,ADJ,amod
663,super-smart_male,friends,other,are,VERB,nsubj
699,super-smart_male,man,men,see,VERB,nsubj
707,super-smart_male,others,other,could,VERB,nsubj
712,super-smart_male,man,men,was,VERB,nsubj
725,super-smart_male,people,other,had,VERB,nsubj
729,super-smart_male,man,men,met,VERB,dobj
740,super-smart_male,man,men,understanding,VERB,dobj
765,super-smart_male,genius,other,’m,VERB,dobj
779,super-smart_male,he,men,is,VERB,nsubj
782,super-smart_male,teacher,other,great,ADJ,amod
786,super-smart_male,he,men,takes,VERB,nsubj
807,super-smart_male,he,men,'s,VERB,nsubj
867,super-smart_male,fighter,other,fledged,ADJ,amod
889,super-smart_male,people,other,have,VERB,nsubj
981,super-smart_male,friends,other,find,VERB,dobj
1010,super-smart_male,person,other,smartest,ADJ,amod
1059,super-smart_male,friends,other,rely,VERB,nsubj
1073,super-smart_male,people,other,come,VERB,nsubj
1082,super-smart_male,people,other,know,VERB,nsubj
1167,super-smart_male,neighbor,other,said,VERB,nsubj
1186,super-smart_male,neighbor,other,impressed,VERB,nsubjpass
1222,super-smart_male,friends,other,making,VERB,dobj
1226,super-smart_male,friends,other,talking,VERB,nsubj
1235,super-smart_male,friends,other,have,VERB,nsubj
1270,super-smart_male,you,other,grow,VERB,nsubj
1327,super-smart_male,you,other,need,VERB,nsubj
1340,super-smart_male,partner,other,consult,VERB,dobj
1343,super-smart_male,you,other,is,VERB,nsubj
1357,super-smart_male,genius,other,got,VERB,nsubj
1374,super-smart_male,genius,other,got,VERB,nsubj
1386,super-smart_male,woman,women,brave,ADJ,amod
1387,super-smart_male,woman,women,young,ADJ,amod
1480,super-smart_male,you,other,believe,VERB,nsubj
1484,super-smart_male,you,other,knew,VERB,nsubj
1487,super-smart_male,you,other,doing,VERB,nsubj
1513,super-smart_male,people,other,read,VERB,dobj
1570,super-smart_male,kid,other,smart,ADJ,amod
1633,super-smart_male,her,women,was,VERB,nsubj
1651,super-smart_male,friends,other,warn,VERB,nsubj
1684,super-smart_male,girl,women,tell,VERB,nsubj
1691,super-smart_male,girl,women,is,VERB,nsubj
1699,super-smart_male,man,men,is,VERB,nsubj
1711,super-smart_male,man,men,think,VERB,nsubj
1729,super-smart_male,man,men,is,VERB,nsubj
1846,super-smart_male,people,other,come,VERB,nsubj
1882,super-smart_male,person,other,smartest,ADJ,amod
1926,super-smart_male,genius,other,channeled,VERB,dobj
1968,super-smart_male,she,women,’s,VERB,nsubj
1978,super-smart_male,she,women,knows,VERB,nsubj
1981,super-smart_male,she,women,wants,VERB,nsubj
1984,super-smart_male,she,women,is,VERB,nsubj
1999,super-smart_male,she,women,get,VERB,nsubj
2005,super-smart_male,she,women,said,VERB,nsubj
2010,super-smart_male,she,women,said,VERB,nsubj
2020,super-smart_male,she,women,'s,VERB,nsubj
2055,super-smart_male,brother,men,understand,VERB,nsubj
2072,super-smart_male,brother,men,does,VERB,nsubj
2080,super-smart_male,listener,other,good,ADJ,amod
2095,super-smart_male,brother,men,recommend,VERB,dobj
2134,super-smart_male,life,other,everyday,ADJ,amod
2135,super-smart_male,life,other,comprehend,VERB,dobj
2289,super-smart_male,directors,other,favourite,ADJ,amod
2344,super-smart_male,coach,other,smart,ADJ,amod
2350,super-smart_male,listener,other,great,ADJ,amod
2437,super-smart_male,man,men,was,VERB,nsubj
2447,super-smart_male,man,men,decided,VERB,nsubj
2456,super-smart_male,man,men,use,VERB,dobj
2470,super-smart_male,man,men,used,VERB,nsubj
2477,super-smart_male,man,men,used,VERB,dobj
2501,super-smart_male,man,men,was,VERB,nsubj
2508,super-smart_male,genius,other,true,ADJ,amod
2515,super-smart_male,child,other,bright,ADJ,amod
2531,super-smart_male,peers,other,outsmart,VERB,dobj
2534,super-smart_male,her,women,was,VERB,nsubj
2538,super-smart_male,her,women,taking,VERB,nsubj
2554,super-smart_male,her,women,was,VERB,nsubj
2558,super-smart_male,her,women,had,VERB,nsubj
2565,super-smart_male,everyone,other,born,VERB,nsubjpass
2579,super-smart_male,kid,other,bright,ADJ,amod
2588,super-smart_male,her,women,was,VERB,nsubj
2613,super-smart_male,artist,other,other,ADJ,amod
2616,super-smart_male,she,women,gets,VERB,nsubj
2621,super-smart_male,she,women,hears,VERB,nsubj
2625,super-smart_male,she,women,finds,VERB,nsubj
2630,super-smart_male,she,women,'s,VERB,nsubj
2635,super-smart_male,she,women,'s,VERB,nsubj
2651,super-smart_male,artist,other,known,VERB,amod
2723,super-smart_male,anyone,other,outsmart,VERB,dobj
2742,super-smart_male,everyone,other,loved,VERB,nsubj
2791,super-smart_male,scientist,other,famous,ADJ,amod
2857,super-smart_male,brother,men,little,ADJ,amod
2900,super-smart_male,they,other,know,VERB,nsubj
2938,super-smart_male,them,other,fix,VERB,dobj
3038,super-smart_male,intellect,other,is,VERB,nsubj
3059,super-smart_male,people,other,flock,VERB,nsubj
3086,super-smart_male,family,other,knew,VERB,nsubj
3093,super-smart_male,mother,women,told,VERB,nsubj
3114,super-smart_male,family,other,knew,VERB,nsubj
3135,super-smart_male,man,men,see,VERB,nsubj
3147,super-smart_male,man,men,was,VERB,nsubj
3252,super-smart_male,father,men,forget,VERB,dobj
3260,super-smart_male,heroes,other,other,ADJ,amod
3313,super-smart_male,people,other,treat,VERB,dobj
3328,super-smart_male,others,other,helps,VERB,dobj
3334,super-smart_male,you,other,tell,VERB,dobj
3340,super-smart_male,kid,other,smart,ADJ,amod
3341,super-smart_male,kid,other,doing,VERB,nsubj
3384,super-smart_male,recruit,other,new,ADJ,amod
3399,super-smart_male,tutor,other,new,ADJ,amod
3400,super-smart_male,tutor,other,needs,VERB,dobj
3558,super-smart_male,people,other,were,VERB,nsubj
3583,super-smart_male,troublemaker,other,bother,VERB,dobj
3660,super-smart_male,he,men,were,VERB,nsubj
3712,super-smart_male,writer,other,amazing,ADJ,amod
3780,super-smart_male,people,other,right,ADJ,amod
3806,super-smart_male,visionary,other,true,ADJ,amod
3812,super-smart_male,scientist,other,true,ADJ,amod
3858,super-smart_male,everyone,other,follows,VERB,nsubj
3874,super-smart_male,people,other,keep,VERB,nsubj
3901,super-smart_male,characters,other,other,ADJ,amod
3914,super-smart_male,characters,other,other,ADJ,amod
3952,super-smart_male,friends,other,come,VERB,nsubj
4040,super-smart_male,life,other,noah,ADJ,amod
4041,super-smart_male,life,other,improve,VERB,dobj
4066,super-smart_male,boy,men,great,ADJ,amod
4072,super-smart_male,student,other,best,ADJ,amod
4112,super-smart_male,family,other,know,VERB,nsubj
4135,super-smart_male,woman,women,was,VERB,nsubj
4420,super-smart_male,peers,other,help,VERB,dobj
4518,super-smart_male,boy,men,young,ADJ,amod
4524,super-smart_male,thinker,other,brilliant,ADJ,amod
4543,super-smart_male,teachers,other,is,VERB,nsubj
4663,super-smart_male,you,other,hear,VERB,nsubj
4671,super-smart_male,kid,other,toughest,ADJ,amod
4699,super-smart_male,boys,men,have,VERB,nsubj
4705,super-smart_male,everyone,other,knows,VERB,nsubj
4725,super-smart_male,friend,other,making,VERB,dobj
4774,super-smart_male,you,other,like,VERB,nsubj
4836,super-smart_male,man,men,was,VERB,nsubj
4846,super-smart_male,man,men,figure,VERB,nsubj
4857,super-smart_male,man,men,was,VERB,nsubj
4871,super-smart_male,everyone,other,was,VERB,nsubj
4912,super-smart_male,friends,other,get,VERB,nsubj
5018,super-smart_male,student,other,top,ADJ,amod
5067,super-smart_male,friends,other,make,VERB,dobj
5183,super-smart_male,people,other,ask,VERB,nsubj
5242,super-smart_male,you,other,create,VERB,nsubj
5253,super-smart_male,friends,other,winning,VERB,dobj
5287,super-smart_male,people,other,think,VERB,nsubj
5294,super-smart_male,people,other,take,VERB,dobj
5299,super-smart_male,people,other,think,VERB,nsubj
5308,super-smart_male,people,other,show,VERB,dobj
5311,super-smart_male,anyone,other,thinks,VERB,nsubj
5331,super-smart_male,leader,other,natural,ADJ,amod
5404,super-smart_male,anyone,other,outwit,VERB,dobj
5432,super-smart_male,others,other,imagine,VERB,nsubj
5448,super-smart_male,people,other,come,VERB,nsubj
5461,super-smart_male,people,other,looking,VERB,nsubj
5592,super-smart_male,people,other,other,ADJ,amod
5593,super-smart_male,people,other,have,VERB,nsubj
5614,super-smart_male,they,other,like,VERB,nsubj
5703,super-smart_male,people,other,telling,VERB,dobj
5718,super-smart_male,friend,other,great,ADJ,amod
5811,super-smart_male,man,men,noah,NOUN,amod
5907,super-smart_male,genius,other,military,ADJ,amod
6008,super-smart_male,man,men,brilliant,ADJ,amod
6009,super-smart_male,man,men,young,ADJ,amod
6013,super-smart_male,man,men,brilliant,ADJ,amod
6014,super-smart_male,man,men,young,ADJ,amod
6015,super-smart_male,man,men,was,VERB,nsubj
6028,super-smart_male,man,men,brilliant,ADJ,amod
6029,super-smart_male,man,men,young,ADJ,amod
6030,super-smart_male,man,men,was,VERB,nsubj
6037,super-smart_male,scientists,other,respected,ADJ,amod
6041,super-smart_male,man,men,brilliant,ADJ,amod
6042,super-smart_male,man,men,young,ADJ,amod
6048,super-smart_male,man,men,brilliant,ADJ,amod
6049,super-smart_male,man,men,young,ADJ,amod
6050,super-smart_male,man,men,was,VERB,nsubj
6094,super-smart_male,woman,women,is,VERB,nsubj
6109,super-smart_male,woman,women,figure,VERB,nsubj
6135,super-smart_male,woman,women,onementing,VERB,nsubj
6154,super-smart_male,woman,women,is,VERB,nsubj
6203,super-smart_male,person,other,smartest,ADJ,amod
6204,super-smart_male,person,other,alive,ADJ,nsubj
6315,super-smart_male,anyone,other,can,VERB,nsubj
6461,super-smart_male,she,women,thinking,VERB,nsubj
6509,super-smart_male,businessman,men,great,ADJ,amod
6578,super-smart_male,others,other,can,VERB,nsubj
6593,super-smart_male,leader,other,great,ADJ,amod
6617,super-smart_male,people,other,think,VERB,nsubj
6630,super-smart_male,friends,other,smart,ADJ,amod
6633,super-smart_male,friends,other,good,ADJ,amod
6646,super-smart_male,friends,other,smart,ADJ,amod
6820,super-smart_male,friends,other,good,ADJ,amod
6855,super-smart_male,kid,other,smartest,ADJ,amod
6879,super-smart_male,people,other,understand,VERB,nsubj
6883,super-smart_male,you,other,understand,VERB,dobj
6891,super-smart_male,you,other,do,VERB,nsubj
6894,super-smart_male,she,women,give,VERB,nsubj
6905,super-smart_male,she,women,says,VERB,nsubj
6922,super-smart_male,people,other,use,VERB,nsubj
6964,super-smart_male,people,other,thinking,VERB,nsubj
6968,super-smart_male,people,other,say,VERB,nsubj
7007,super-smart_male,person,other,smartest,ADJ,amod
7234,super-smart_male,people,other,other,ADJ,amod
7235,super-smart_male,people,other,do,VERB,nsubj
7306,super-smart_male,player,other,good,ADJ,amod
7457,super-smart_male,life,other,everyday,ADJ,amod
7547,super-smart_male,woman,women,was,VERB,nsubj
7557,super-smart_male,woman,women,is,VERB,nsubj
7734,super-smart_male,people,other,smartest,ADJ,amod
7735,super-smart_male,people,other,outsmarting,VERB,dobj
7821,super-smart_male,people,other,read,VERB,dobj
7851,super-smart_male,girl,women,smart,ADJ,amod
7871,super-smart_male,woman,women,intelligent,ADJ,amod
7876,super-smart_male,you,other,think?let,VERB,nsubj
7914,super-smart_male,her,women,needed,VERB,nsubj
7920,super-smart_male,her,women,got,VERB,nsubj
7947,super-smart_male,kids,other,other,ADJ,amod
7950,super-smart_male,kids,other,other,ADJ,amod
7991,super-smart_male,people,other,seek,VERB,nsubj
8031,super-smart_male,woman,women,tried,VERB,nsubj
8122,super-smart_male,musician,other,taught,VERB,amod
8202,super-smart_male,anyone,other,challenged,VERB,nsubj
8217,super-smart_male,team,other,international,ADJ,amod
8245,super-smart_male,businessman,men,successful,ADJ,amod
8259,super-smart_male,person,other,kind,ADJ,amod
8341,super-smart_male,you,other,tells,VERB,dobj
8431,super-smart_male,girl,women,cool,ADJ,amod
8461,super-smart_male,people,other,go,VERB,nsubj
8465,super-smart_male,people,other,need,VERB,nsubj
8481,super-smart_male,woman,women,was,VERB,nsubj
8491,super-smart_male,woman,women,do,VERB,nsubj
8501,super-smart_male,woman,women,invented,VERB,nsubj
8517,super-smart_male,woman,women,became,VERB,nsubj
8526,super-smart_male,physicist,other,renowned,VERB,amod
8541,super-smart_male,woman,women,was,VERB,nsubj
8654,super-smart_male,coaches,other,talented,ADJ,amod
8718,super-smart_male,teacher,other,incredible,ADJ,amod
8728,super-smart_male,student,other,better,ADJ,amod
8761,super-smart_male,you,other,do,VERB,nsubj
8817,super-smart_male,man,men,found,VERB,nsubjpass
8855,super-smart_male,man,men,was,VERB,nsubj
8867,super-smart_male,man,men,was,VERB,nsubj
8978,super-smart_male,student,other,great,ADJ,amod
9006,super-smart_male,they,other,shown,VERB,nsubj
9135,super-smart_male,you,other,talking,VERB,nsubj
9151,super-smart_male,kid,other,smartest,ADJ,amod
9196,super-smart_male,people,other,feel,VERB,nsubj
9205,super-smart_male,people,other,be,VERB,nsubj
9355,super-smart_male,boys,men,asked,VERB,nsubj
9392,super-smart_male,everyone,other,told,VERB,nsubj
9399,super-smart_male,teachers,other,beat,VERB,dobj
9452,super-smart_male,architect,other,brilliant,ADJ,amod
9518,super-smart_male,scientist,other,renowned,ADJ,amod
9545,super-smart_male,lives,other,super,ADV,amod
9546,super-smart_male,lives,other,smart,ADJ,amod
9680,super-smart_male,person,other,good,ADJ,amod
9681,super-smart_male,person,other,social,ADJ,amod
9847,super-smart_male,you,other,show,VERB,nsubj
9958,super-smart_male,people,other,come,VERB,nsubj
9997,super-smart_male,people,other,getting,VERB,dobj
10006,super-smart_male,people,other,talk,VERB,nsubj
10016,super-smart_male,man,men,makes,VERB,nsubj
10022,super-smart_male,people,other,talk,VERB,nsubj
10053,super-smart_male,she,women,decided,VERB,nsubj
10065,super-smart_male,she,women,finished,VERB,nsubjpass
10132,super-smart_male,author,other,selling,VERB,amod
10143,super-smart_male,author,other,selling,VERB,amod
10144,super-smart_male,author,other,loves,VERB,nsubj
10183,super-smart_male,you,other,are,VERB,nsubj
10210,super-smart_male,everyone,other,loves,VERB,nsubj
10230,super-smart_male,speaker,other,talk,VERB,dobj
10235,super-smart_male,person,other,wrong,ADJ,amod
10276,super-smart_male,someone,other,tries,VERB,nsubj
10286,super-smart_male,them,other,beat,VERB,dobj
10307,super-smart_male,someone,other,tries,VERB,nsubj
10317,super-smart_male,them,other,beat,VERB,dobj
10349,super-smart_male,lawyers,other,good,ADJ,amod
10389,super-smart_male,tutor,other,great,ADJ,amod
10452,super-smart_male,people,other,come,VERB,nsubj
10460,super-smart_male,people,other,know,VERB,nsubj
10469,super-smart_male,people,other,help,VERB,dobj
10472,super-smart_male,man,men,is,VERB,nsubj
10505,super-smart_male,friends,other,come,VERB,nsubj
10540,super-smart_male,people,other,was,VERB,nsubj
10549,super-smart_male,teens,other,other,ADJ,amod
10556,super-smart_male,kid,other,smartest,ADJ,amod
10574,super-smart_male,scientists,other,top,VERB,dobj
10626,super-smart_male,others,other,help,VERB,dobj
10649,super-smart_male,people,other,other,ADJ,amod
10650,super-smart_male,people,other,hates,VERB,dobj
10668,super-smart_male,people,other,feel,VERB,nsubj
10684,super-smart_male,man,men,is,VERB,nsubj
10694,super-smart_male,man,men,racing,VERB,nsubj
10707,super-smart_male,man,men,racing,VERB,nsubj
10719,super-smart_male,man,men,seeking,VERB,nsubj
10769,super-smart_male,teacher,other,great,ADJ,amod
10786,super-smart_male,people,other,been,VERB,nsubj
10823,super-smart_male,parents,other,irish,ADJ,amod
10829,super-smart_male,child,other,smartest,ADJ,amod
10984,super-smart_male,friend,other,closest,ADJ,amod
11063,super-smart_male,someone,other,asks,VERB,nsubj
11104,super-smart_male,woman,women,is,VERB,nsubj
11312,super-smart_male,man,men,remarkable,ADJ,amod
11326,super-smart_male,man,men,was,VERB,nsubj
11336,super-smart_male,man,men,understand,VERB,nsubj
11349,super-smart_male,man,men,was,VERB,nsubj
11374,super-smart_male,students,other,talented,ADJ,amod
11379,super-smart_male,everyone,other,wants,VERB,nsubj
11492,super-smart_male,friends,other,help,VERB,dobj
11497,super-smart_male,friends,other,need,VERB,nsubj
11506,super-smart_male,man,men,great,ADJ,amod
11534,super-smart_male,force,other,destroy,VERB,dobj
11558,super-smart_male,lives,other,save,VERB,dobj
11889,super-smart_male,person,other,smartest,ADJ,amod
11919,super-smart_male,kid,other,smart,ADJ,amod
11980,super-smart_male,teacher,other,tell,VERB,nsubj
11990,super-smart_male,kid,other,smartest,ADJ,amod
12029,super-smart_male,others,other,help,VERB,dobj
12050,super-smart_male,mother,women,gives,VERB,nsubj
12075,super-smart_male,you,other,hurt,VERB,nsubj
12114,super-smart_male,friends,other,tell,VERB,nsubj
12120,super-smart_male,person,other,smartest,ADJ,amod
12123,super-smart_male,friends,other,know,VERB,nsubj
12132,super-smart_male,friends,other,go,VERB,nsubj
