token_ID,filename,category,word,POS,rel
7079,super-smart_female,kid,other,get,VERB,dobj
7082,super-smart_female,kid,other,is,VERB,nsubj
7086,super-smart_female,kid,other,top,ADJ,amod
7230,super-smart_female,woman,women,is,VERB,nsubj
7243,super-smart_female,vigilante,other,tells,VERB,nsubj
7276,super-smart_female,team,other,leading,VERB,dobj
7303,super-smart_female,champion,other,top,ADJ,amod
7474,super-smart_female,listener,other,good,ADJ,amod
7537,super-smart_female,everyone,other,performing,VERB,nsubj
7549,super-smart_female,everyone,other,playing,VERB,nsubj
7713,super-smart_female,people,other,believe,VERB,nsubj
7726,super-smart_female,people,other,talk,VERB,nsubj
7749,super-smart_female,writers,other,many,ADJ,amod
7750,super-smart_female,writers,other,have,VERB,nsubj
7752,super-smart_female,writers,other,many,ADJ,amod
7785,super-smart_female,friend,other,old,ADJ,amod
7786,super-smart_female,friend,other,tells,VERB,nsubj
7792,super-smart_female,sister,women,be,VERB,nsubj
7798,super-smart_female,friend,other,old,ADJ,amod
7799,super-smart_female,friend,other,died,VERB,nsubj
7806,super-smart_female,friend,other,old,ADJ,amod
7807,super-smart_female,friend,other,says,VERB,nsubj
7812,super-smart_female,friend,other,old,ADJ,amod
7813,super-smart_female,friend,other,likes,VERB,nsubj
7821,super-smart_female,friend,other,old,ADJ,amod
7822,super-smart_female,friend,other,pimp,VERB,dobj
7831,super-smart_female,girls,women,come,VERB,nsubj
7836,super-smart_female,friend,other,old,ADJ,amod
7843,super-smart_female,friend,other,old,ADJ,amod
7854,super-smart_female,everyone,other,tell,VERB,dobj
7858,super-smart_female,friend,other,old,ADJ,amod
7866,super-smart_female,friend,other,old,ADJ,amod
7867,super-smart_female,friend,other,puts,VERB,nsubj
7905,super-smart_female,they,other,say,VERB,nsubj
7912,super-smart_female,you,other,think,VERB,nsubj
7915,super-smart_female,you,other,need,VERB,nsubj
7925,super-smart_female,you,other,learned,VERB,nsubj
7932,super-smart_female,you,other,like,VERB,nsubj
7952,super-smart_female,you,other,trust,VERB,nsubj
8073,super-smart_female,person,other,nice,ADJ,amod
8083,super-smart_female,he,men,'s,VERB,nsubj
8134,super-smart_female,brown,named,added,VERB,nsubj
8164,super-smart_female,you,other,want,VERB,nsubj
8269,super-smart_female,you,other,want,VERB,nsubj
8326,super-smart_female,you,other,laugh,VERB,nsubj
8372,super-smart_female,sister,women,was,VERB,nsubj
8384,super-smart_female,father,men,was,VERB,nsubj
8402,super-smart_female,you,other,proud,ADJ,nsubj
8437,super-smart_female,artist,other,creative,ADJ,amod
8461,super-smart_female,artists,other,creative,ADJ,amod
8537,super-smart_female,father,men,is,VERB,nsubj
8540,super-smart_female,reporter,other,political,ADJ,amod
8586,super-smart_female,clients,other,serve,VERB,dobj
8609,super-smart_female,you,other,going,VERB,nsubj
8619,super-smart_female,you,other,work,VERB,nsubj
8629,super-smart_female,coach,other,tells,VERB,nsubj
8631,super-smart_female,you,other,tells,VERB,dobj
8702,super-smart_female,you,other,been,VERB,nsubj
8711,super-smart_female,you,other,know,VERB,nsubj
8718,super-smart_female,you,other,grown,VERB,nsubj
8735,super-smart_female,you,other,wondering,VERB,nsubj
8765,super-smart_female,you,other,know,VERB,nsubj
8848,super-smart_female,players,other,current,ADJ,amod
8954,super-smart_female,students,other,fellow,ADJ,amod
9015,super-smart_female,everyone,other,knows,VERB,nsubj
9101,super-smart_female,friend,other,loves,VERB,dobj
9155,super-smart_female,character,other,is,VERB,nsubj
9192,super-smart_female,she,women,'s,VERB,nsubj
9199,super-smart_female,she,women,find,VERB,nsubj
9262,super-smart_female,everyone,other,have,VERB,nsubj
9298,super-smart_female,you,other,mention,VERB,nsubj
9307,super-smart_female,writers,other,is,VERB,nsubj
9338,super-smart_female,others,other,are,VERB,nsubj
9358,super-smart_female,others,other,feel,VERB,nsubj
9504,super-smart_female,you,other,want,VERB,nsubj
9513,super-smart_female,he,men,asked,VERB,nsubj
9517,super-smart_female,he,men,picked,VERB,nsubj
9523,super-smart_female,he,men,'s,VERB,nsubj
9630,super-smart_female,guy,men,dating,VERB,dobj
9691,super-smart_female,you,other,were,VERB,nsubj
9697,super-smart_female,you,other,tell,VERB,dobj
9734,super-smart_female,you,other,leave,VERB,dobj
9766,super-smart_female,friend,other,wants,VERB,nsubj
9770,super-smart_female,party,other,big,ADJ,amod
9771,super-smart_female,party,other,wants,VERB,dobj
9774,super-smart_female,friend,other,'s,VERB,nsubj
9781,super-smart_female,party,other,make,VERB,dobj
9789,super-smart_female,friend,other,have,VERB,dobj
9795,super-smart_female,him,men,said,VERB,nsubj
9799,super-smart_female,him,men,said,VERB,nsubj
9815,super-smart_female,people,other,see,VERB,dobj
9871,super-smart_female,character,other,be,VERB,nsubj
9887,super-smart_female,character,other,strong,ADJ,amod
9911,super-smart_female,enemy,other,has,VERB,nsubj
9937,super-smart_female,him,men,appreciates,VERB,dobj
9941,super-smart_female,him,men,is,VERB,nsubj
9944,super-smart_female,him,men,going,VERB,nsubj
9964,super-smart_female,him,men,see,VERB,nsubj
9968,super-smart_female,you,other,coming,VERB,nsubj
9974,super-smart_female,you,other,grow,VERB,nsubj
9978,super-smart_female,everyone,other,has,VERB,nsubj
9984,super-smart_female,everyone,other,are,VERB,nsubj
10027,super-smart_female,you,other,take,VERB,nsubj
10034,super-smart_female,you,other,feel,VERB,nsubj
10050,super-smart_female,girls,women,loves,VERB,dobj
10052,super-smart_female,girls,women,loves,VERB,dobj
10129,super-smart_female,life,other,real,ADJ,amod
10179,super-smart_female,kid,other,smart,ADJ,amod
10225,super-smart_female,person,other,huge,ADJ,amod
10241,super-smart_female,he,men,tell,VERB,nsubj
10248,super-smart_female,you,other,know,VERB,nsubj
10255,super-smart_female,you,other,put,VERB,nsubj
10279,super-smart_female,you,other,know,VERB,nsubj
10283,super-smart_female,he,men,been,VERB,nsubjpass
10294,super-smart_female,he,men,blame,VERB,dobj
10299,super-smart_female,he,men,'s,VERB,nsubj
10304,super-smart_female,figure,men,good,ADJ,amod
10308,super-smart_female,he,men,was,VERB,nsubj
10327,super-smart_female,everyone,other,loves,VERB,dobj
10338,super-smart_female,anyone,other,want,VERB,nsubj
10364,super-smart_female,partners,other,other,ADJ,amod
10400,super-smart_female,character,other,great,ADJ,amod
10401,super-smart_female,character,other,make,VERB,dobj
10435,super-smart_female,kids,other,young,ADJ,amod
10490,super-smart_female,child,other,have,VERB,dobj
10494,super-smart_female,child,other,own,ADJ,amod
10506,super-smart_female,child,other,have,VERB,dobj
10542,super-smart_female,child,other,have,VERB,dobj
10637,super-smart_female,he,men,is,VERB,nsubj
10641,super-smart_female,writer,other,talented,ADJ,amod
10803,super-smart_female,they,other,seem,VERB,nsubj
10849,super-smart_female,you,other,see,VERB,dobj
10912,super-smart_female,you,other,trying,VERB,nsubj
11066,super-smart_female,readers,other,tell,VERB,dobj
11071,super-smart_female,you,other,like,VERB,nsubj
11109,super-smart_female,he,men,knows,VERB,nsubj
11112,super-smart_female,parents,other,knows,VERB,dobj
11121,super-smart_female,daughter,women,help,VERB,dobj
11127,super-smart_female,daughters,women,save,VERB,dobj
11137,super-smart_female,daughter,women,raped,VERB,nsubjpass
11158,super-smart_female,daughter,women,raped,VERB,nsubjpass
11226,super-smart_female,character,other,new,ADJ,amod
11236,super-smart_female,boy,men,styled,VERB,amod
11238,super-smart_female,boy,men,lattner,NOUN,amod
11279,super-smart_female,he,men,get,VERB,nsubj
11287,super-smart_female,he,men,'s,VERB,nsubj
11293,super-smart_female,anyone,other,kills,VERB,dobj
11297,super-smart_female,he,men,does,VERB,nsubj
11313,super-smart_female,you,other,need,VERB,nsubj
11318,super-smart_female,player,other,kill,VERB,dobj
11320,super-smart_female,you,other,need,VERB,nsubj
11333,super-smart_female,you,other,need,VERB,nsubj
11338,super-smart_female,player,other,kill,VERB,dobj
11408,super-smart_female,girl,women,saw,VERB,dobj
11445,super-smart_female,you,other,want,VERB,nsubj
11451,super-smart_female,you,other,work,VERB,nsubj
11472,super-smart_female,genius,other,is,VERB,nsubj
11586,super-smart_female,characters,other,be,VERB,nsubj
11595,super-smart_female,they,other,'re,VERB,nsubj
11688,super-smart_female,you,other,talking,VERB,nsubj
11852,super-smart_female,characters,other,other,ADJ,amod
11868,super-smart_female,character,other,love,VERB,dobj
11874,super-smart_female,person,other,strong,ADJ,amod
11957,super-smart_female,children,other,cooks,VERB,nsubj
12002,super-smart_female,you,other,took,VERB,nsubj
12008,super-smart_female,you,other,seem,VERB,nsubj
12051,super-smart_female,you,other,given,VERB,nsubj
12117,super-smart_female,you,other,enjoy,VERB,nsubj
12122,super-smart_female,you,other,sign,VERB,nsubj
12158,super-smart_female,character,other,is,VERB,nsubj
12180,super-smart_female,character,other,enjoyable,ADJ,amod
12181,super-smart_female,character,other,make,VERB,dobj
12184,super-smart_female,characters,other,are,VERB,nsubj
12193,super-smart_female,characters,other,tell,VERB,nsubj
12201,super-smart_female,you,other,read,VERB,nsubj
12206,super-smart_female,characters,other,read,VERB,dobj
12294,super-smart_female,guy,men,has,VERB,nsubj
12366,super-smart_female,someone,other,mentions,VERB,nsubj
12379,super-smart_female,person,other,first,ADJ,amod
12380,super-smart_female,person,other,came,VERB,nsubj
12397,super-smart_female,you,other,have,VERB,nsubj
12433,super-smart_female,people,other,be,VERB,nsubj
12531,super-smart_female,person,other,is,VERB,nsubj
12551,super-smart_female,people,other,other,ADJ,amod
12614,super-smart_female,girl,women,was,VERB,nsubj
12970,super-smart_female,others,other,challenge,VERB,dobj
12984,super-smart_female,you,other,helped,VERB,dobj
13098,super-smart_female,you,other,like,VERB,nsubj
13101,super-smart_female,him,men,like,VERB,dobj
13112,super-smart_female,him,men,tell,VERB,dobj
13121,super-smart_female,you,other,go,VERB,nsubj
13130,super-smart_female,him,men,got,VERB,nsubjpass
13140,super-smart_female,you,other,be,VERB,nsubj
13156,super-smart_female,you,other,love,VERB,nsubj
13195,super-smart_female,you,other,want,VERB,nsubj
13218,super-smart_female,people,other,felt,VERB,nsubj
13221,super-smart_female,people,other,is,VERB,nsubj
13409,super-smart_female,guy,men,is,VERB,nsubj
13433,super-smart_female,girl,women,bad,ADJ,amod
13441,super-smart_female,parents,other,happy,ADJ,nsubj
13446,super-smart_female,parents,other,do,VERB,nsubj
13473,super-smart_female,person,other,only,ADJ,amod
13489,super-smart_female,you,other,put,VERB,nsubj
13522,super-smart_female,you,other,see,VERB,nsubj
13539,super-smart_female,life,other,whole,ADJ,amod
13598,super-smart_female,you,other,have,VERB,nsubj
13606,super-smart_female,opponent,other,fine,ADJ,amod
13666,super-smart_female,sister,women,find,VERB,nsubj
13672,super-smart_female,you,other,have,VERB,nsubj
13680,super-smart_female,sister,women,continued,VERB,nsubj
13686,super-smart_female,sister,women,'s,VERB,nsubj
13689,super-smart_female,guy,men,nice,ADJ,amod
13702,super-smart_female,sister,women,is,VERB,nsubj
13720,super-smart_female,talents,other,great,ADJ,amod
13766,super-smart_female,them,other,stop,VERB,dobj
13774,super-smart_female,girls,women,are,VERB,nsubj
13876,super-smart_female,partner,other,great,ADJ,amod
13901,super-smart_female,him,men,took,VERB,dobj
13915,super-smart_female,him,men,look,VERB,nsubj
13926,super-smart_female,him,men,acknowledged,VERB,nsubj
13969,super-smart_female,you,other,'re,VERB,nsubj
14037,super-smart_female,person,other,only,ADJ,amod
14086,super-smart_female,people,other,be,VERB,nsubj
14123,super-smart_female,people,other,few,ADJ,amod
14163,super-smart_female,people,other,face,VERB,nsubj
14168,super-smart_female,people,other,face,VERB,nsubj
14192,super-smart_female,friend,other,real,ADV,amod
14193,super-smart_female,friend,other,good,ADJ,amod
14322,super-smart_female,they,other,have,VERB,nsubj
14393,super-smart_female,you,other,have,VERB,nsubj
14441,super-smart_female,life,other,live,VERB,dobj
14444,super-smart_female,guy,men,normal,ADJ,amod
14469,super-smart_female,girls,women,are,VERB,nsubj
14481,super-smart_female,girls,women,understand,VERB,nsubj
14532,super-smart_female,they,other,have,VERB,nsubj
14539,super-smart_female,you,other,get,VERB,nsubj
14610,super-smart_female,character,other,nice,ADJ,amod
14611,super-smart_female,character,other,has,VERB,dobj
14662,super-smart_female,you,other,are,VERB,nsubj
14682,super-smart_female,you,other,expecting,VERB,nsubj
14692,super-smart_female,you,other,'re,VERB,nsubj
14708,super-smart_female,player,other,tries,VERB,nsubj
14712,super-smart_female,themselves,other,keep,VERB,dobj
14738,super-smart_female,enemies,other,take,VERB,dobj
14818,super-smart_female,life,other,incredible,ADJ,amod
14819,super-smart_female,life,other,got,VERB,dobj
14872,super-smart_female,character,other,awesome,ADJ,amod
15001,super-smart_female,people,other,relate,VERB,nsubj
15043,super-smart_female,man,men,wonderful,ADJ,amod
15100,super-smart_female,people,other,offended,VERB,nsubj
15106,super-smart_female,people,other,think,VERB,nsubj
15108,super-smart_female,people,other,take,VERB,nsubj
15124,super-smart_female,you,other,imagine,VERB,nsubj
15141,super-smart_female,guys,men,imagine,VERB,nsubj
15181,super-smart_female,you,other,call,VERB,dobj
15210,super-smart_female,generation,other,next,ADJ,amod
15279,super-smart_female,you,other,start,VERB,nsubj
15323,super-smart_female,you,other,listened,VERB,nsubj
15332,super-smart_female,you,other,thank,VERB,nsubj
15367,super-smart_female,anyone,other,told,VERB,dobj
15395,super-smart_female,children,other,kill,VERB,dobj
15403,super-smart_female,children,other,found,VERB,nsubjpass
15414,super-smart_female,kids,other,have,VERB,nsubj
15437,super-smart_female,children,other,sent,VERB,nsubjpass
15460,super-smart_female,doctor,other,average,ADJ,amod
15480,super-smart_female,surgeon,other,has,VERB,dobj
15483,super-smart_female,you,other,associate,VERB,nsubj
15506,super-smart_female,life,other,prolong,VERB,dobj
15520,super-smart_female,life,other,saving,VERB,nsubj
15541,super-smart_female,you,other,put,VERB,nsubj
15543,super-smart_female,everyone,other,put,VERB,dobj
15728,super-smart_female,you,other,were,VERB,nsubj
15765,super-smart_female,you,other,told,VERB,dobj
15807,super-smart_female,life,other,real,ADJ,amod
15822,super-smart_female,life,other,real,ADJ,amod
15848,super-smart_female,everyone,other,does,VERB,nsubj
15879,super-smart_female,person,other,whole,ADJ,amod
15880,super-smart_female,person,other,other,ADJ,amod
15891,super-smart_female,parent,other,deal,VERB,nsubj
15928,super-smart_female,life,other,get,VERB,dobj
15941,super-smart_female,people,other,watch,VERB,dobj
15948,super-smart_female,women,women,young,ADJ,amod
16032,super-smart_female,anyone,other,know,VERB,nsubj
16055,super-smart_female,he,men,met,VERB,nsubj
16200,super-smart_female,woman,women,only,ADJ,amod
16282,super-smart_female,they,other,doing,VERB,nsubj
16403,super-smart_female,you,other,let,VERB,nsubj
16422,super-smart_female,people,other,many,ADJ,amod
16423,super-smart_female,people,other,reading,VERB,nsubj
16443,super-smart_female,someone,other,needs,VERB,dobj
16444,super-smart_female,someone,other,smart,ADJ,amod
16469,super-smart_female,you,other,need,VERB,nsubj
16483,super-smart_female,you,other,install,VERB,nsubj
16570,super-smart_female,them,other,wants,VERB,dobj
16635,super-smart_female,friends,other,best,ADJ,amod
16636,super-smart_female,friends,other,are,VERB,nsubj
16740,super-smart_female,you,other,playing,VERB,nsubj
16745,super-smart_female,you,other,get,VERB,nsubj
16753,super-smart_female,you,other,use,VERB,nsubj
16757,super-smart_female,you,other,playing,VERB,nsubj
16762,super-smart_female,you,other,have,VERB,nsubj
16787,super-smart_female,you,other,get,VERB,nsubj
16805,super-smart_female,you,other,have,VERB,nsubj
16829,super-smart_female,man,men,says,VERB,nsubj
16834,super-smart_female,character,other,lead,ADJ,amod
16880,super-smart_female,he,men,doing,VERB,nsubj
16901,super-smart_female,person,other,smart,ADJ,amod
16902,super-smart_female,person,other,enough,ADJ,amod
17075,super-smart_female,family,other,is,VERB,nsubj
17095,super-smart_female,family,other,stopped,VERB,nsubj
17161,super-smart_female,teens,other,early,ADJ,amod
17202,super-smart_female,you,other,get,VERB,nsubj
17214,super-smart_female,people,other,watching,VERB,dobj
17288,super-smart_female,class,other,going,VERB,nsubj
17382,super-smart_female,character,other,main,ADJ,amod
17387,super-smart_female,people,other,many,ADJ,amod
17388,super-smart_female,people,other,feel,VERB,nsubj
17502,super-smart_female,you,other,know,VERB,nsubj
17733,super-smart_female,friend,other,best,ADJ,amod
17734,super-smart_female,friend,other,turn,VERB,nsubj
17739,super-smart_female,bitch,other,psychotic,ADJ,amod
17775,super-smart_female,you,other,see,VERB,nsubj
17876,super-smart_female,you,other,push,VERB,nsubj
17903,super-smart_female,you,other,think,VERB,nsubj
17924,super-smart_female,you,other,ask,VERB,nsubj
17966,super-smart_female,character,other,been,VERB,nsubj
18155,super-smart_female,they,other,were,VERB,nsubj
18176,super-smart_female,someone,other,be,VERB,nsubj
18180,super-smart_female,they,other,were,VERB,nsubj
18208,super-smart_female,husband,men,asked,VERB,dobj
18221,super-smart_female,husband,men,shot,VERB,nsubj
18241,super-smart_female,brother,men,killed,VERB,nsubj
18246,super-smart_female,brother,men,killed,VERB,dobj
18252,super-smart_female,brother,men,'s,VERB,nsubj
18272,super-smart_female,people,other,tweeted,VERB,nsubj
18295,super-smart_female,you,other,'re,VERB,nsubj
18302,super-smart_female,you,other,care,VERB,nsubj
18366,super-smart_female,woman,women,typical,ADJ,amod
18367,super-smart_female,woman,women,wears,VERB,nsubj
18475,super-smart_female,you,other,sitting,VERB,nsubj
18481,super-smart_female,you,other,sitting,VERB,nsubj
18495,super-smart_female,you,other,put,VERB,nsubj
18503,super-smart_female,you,other,get,VERB,nsubj
18511,super-smart_female,you,other,spend,VERB,nsubj
18527,super-smart_female,humans,other,other,ADJ,amod
18529,super-smart_female,you,other,seen,VERB,nsubj
18625,super-smart_female,husband,men,important,ADJ,amod
18628,super-smart_female,husband,men,is,VERB,nsubj
18641,super-smart_female,husband,men,meet,VERB,dobj
18651,super-smart_female,husband,men,shows,VERB,nsubj
18670,super-smart_female,actor,other,best,ADJ,amod
18727,super-smart_female,character,other,beautiful,ADJ,amod
18728,super-smart_female,character,other,showed,VERB,nsubj
18750,super-smart_female,friend,other,best,ADJ,amod
18843,super-smart_female,candidates,other,other,ADJ,amod
18844,super-smart_female,candidates,other,potential,ADJ,amod
18845,super-smart_female,candidates,other,do,VERB,nsubj
18854,super-smart_female,candidates,other,other,ADJ,amod
18855,super-smart_female,candidates,other,potential,ADJ,amod
18924,super-smart_female,they,other,do,VERB,nsubj
18935,super-smart_female,people,other,most,ADJ,amod
18936,super-smart_female,people,other,do,VERB,nsubj
18942,super-smart_female,they,other,focus,VERB,nsubj
18948,super-smart_female,they,other,doing,VERB,nsubj
18952,super-smart_female,they,other,doing,VERB,nsubj
18957,super-smart_female,they,other,love,VERB,nsubj
18967,super-smart_female,team,other,keeping,VERB,dobj
19008,super-smart_female,person,other,smart,ADJ,amod
19016,super-smart_female,girl,women,be,VERB,nsubj
19047,super-smart_female,girl,women,other,ADJ,amod
19048,super-smart_female,girl,women,is,VERB,nsubj
19081,super-smart_female,you,other,be,VERB,nsubj
19188,super-smart_female,you,other,want,VERB,nsubj
19252,super-smart_female,life,other,been,VERB,nsubj
19290,super-smart_female,you,other,like,VERB,nsubj
19333,super-smart_female,parents,other,were,VERB,nsubj
19366,super-smart_female,group,other,borders,NOUN,amod
19367,super-smart_female,group,other,posted,VERB,nsubj
19377,super-smart_female,defendants,other,arrested,VERB,nsubjpass
19400,super-smart_female,person,other,tell,VERB,nsubj
19423,super-smart_female,someone,other,needs,VERB,nsubj
19430,super-smart_female,person,other,evil,ADJ,amod
19437,super-smart_female,someone,other,needs,VERB,nsubj
19447,super-smart_female,everyone,other,making,VERB,nsubj
19459,super-smart_female,others,other,wo,VERB,nsubj
19488,super-smart_female,lives,other,save,VERB,dobj
19517,super-smart_female,you,other,sharing,VERB,nsubj
19528,super-smart_female,listeners,other,agree,VERB,nsubj
19598,super-smart_female,you,other,'re,VERB,nsubj
19605,super-smart_female,administrator,other,smart,ADJ,amod
19649,super-smart_female,someone,other,tell,VERB,dobj
19700,super-smart_female,you,other,get,VERB,nsubj
19703,super-smart_female,person,other,get,VERB,dobj
19750,super-smart_female,guy,men,is,VERB,nsubj
19758,super-smart_female,character,other,intelligent,ADJ,amod
19944,super-smart_female,coaches,other,many,ADJ,amod
19945,super-smart_female,coaches,other,talented,ADJ,amod
19987,super-smart_female,husband,men,future,ADJ,amod
19988,super-smart_female,husband,men,kill,VERB,nsubj
20026,super-smart_female,parents,other,are,VERB,nsubj
20032,super-smart_female,you,other,remember,VERB,nsubj
20108,super-smart_female,advocate,other,huge,ADJ,amod
20138,super-smart_female,children,other,have,VERB,nsubj
20159,super-smart_female,son,men,came,VERB,nsubj
20237,super-smart_female,you,other,know,VERB,nsubj
20310,super-smart_female,women,women,other,ADJ,amod
20311,super-smart_female,women,women,young,ADJ,amod
20312,super-smart_female,women,women,dating,VERB,dobj
20321,super-smart_female,reader,other,avid,ADJ,amod
20394,super-smart_female,person,other,perfect,ADJ,amod
20416,super-smart_female,you,other,have,VERB,nsubj
20429,super-smart_female,you,other,looking,VERB,nsubj
20437,super-smart_female,friends,other,get,VERB,nsubj
20460,super-smart_female,you,other,want,VERB,nsubj
20468,super-smart_female,you,other,want,VERB,nsubj
20470,super-smart_female,you,other,be,VERB,nsubj
20478,super-smart_female,you,other,'re,VERB,nsubj
20482,super-smart_female,you,other,want,VERB,nsubj
20561,super-smart_female,man,men,trusty,ADJ,amod
20562,super-smart_female,man,men,little,ADJ,amod
20563,super-smart_female,man,men,doing,VERB,nsubj
20566,super-smart_female,he,men,does,VERB,nsubj
20576,super-smart_female,friend,other,is,VERB,nsubj
20579,super-smart_female,guy,men,nice,ADJ,amod
20594,super-smart_female,life,other,put,VERB,dobj
20604,super-smart_female,you,other,'re,VERB,nsubj
20610,super-smart_female,them,other,read,VERB,dobj
20646,super-smart_female,you,other,see,VERB,nsubj
20653,super-smart_female,you,other,tell,VERB,nsubj
20668,super-smart_female,you,other,want,VERB,nsubj
20818,super-smart_female,you,other,think,VERB,nsubj
20830,super-smart_female,person,other,smart,ADJ,amod
20835,super-smart_female,person,other,only,ADJ,amod
20845,super-smart_female,people,other,knows,VERB,dobj
20852,super-smart_female,you,other,need,VERB,nsubj
20882,super-smart_female,character,other,is,VERB,nsubj
20904,super-smart_female,daughter,women,is,VERB,nsubj
20955,super-smart_female,they,other,use,VERB,nsubj
21055,super-smart_female,they,other,'re,VERB,nsubj
21076,super-smart_female,person,other,stupid,ADJ,amod
21095,super-smart_female,them,other,pulling,VERB,nsubj
21120,super-smart_female,friends,other,help,VERB,dobj
21152,super-smart_female,sister,women,recognize,VERB,nsubj
21156,super-smart_female,sister,women,other,ADJ,amod
21157,super-smart_female,sister,women,recognize,VERB,dobj
21191,super-smart_female,you,other,know,VERB,nsubj
21198,super-smart_female,teacher,other,says,VERB,nsubj
21202,super-smart_female,you,other,have,VERB,nsubj
21210,super-smart_female,you,other,know,VERB,nsubj
21213,super-smart_female,teacher,other,does,VERB,nsubj
21216,super-smart_female,you,other,need,VERB,nsubj
21227,super-smart_female,teacher,other,work,VERB,nsubj
21248,super-smart_female,teachers,other,had,VERB,nsubj
21260,super-smart_female,friends,other,hooked,VERB,nsubj
21268,super-smart_female,you,other,pardon,VERB,nsubj
21304,super-smart_female,victim,other,next,ADJ,amod
21314,super-smart_female,life,other,give,VERB,dobj
21421,super-smart_female,everyone,other,help,VERB,dobj
21439,super-smart_female,characters,other,awesome,ADJ,amod
21445,super-smart_female,you,other,have,VERB,nsubj
21449,super-smart_female,you,other,be,VERB,nsubj
21488,super-smart_female,people,other,prefer,VERB,dobj
21528,super-smart_female,parents,other,know,VERB,nsubj
21538,super-smart_female,parents,other,know,VERB,nsubj
21541,super-smart_female,parents,other,have,VERB,nsubj
21556,super-smart_female,life,other,previous,ADJ,amod
21584,super-smart_female,you,other,look,VERB,nsubj
21680,super-smart_female,children,other,more,ADJ,amod
21681,super-smart_female,children,other,have,VERB,dobj
21684,super-smart_female,politician,other,other,ADJ,amod
21759,super-smart_female,character,other,good,ADJ,amod
21781,super-smart_female,person,other,good,ADJ,amod
21791,super-smart_female,you,other,make,VERB,nsubj
21814,super-smart_female,you,other,find,VERB,nsubj
21855,super-smart_female,party,other,take,VERB,dobj
21902,super-smart_female,team,other,whole,ADJ,amod
21903,super-smart_female,team,other,goes,VERB,nsubj
21908,super-smart_female,team,other,whole,ADJ,amod
21909,super-smart_female,team,other,ends,VERB,nsubj
21934,super-smart_female,you,other,know,VERB,nsubj
21954,super-smart_female,they,other,know,VERB,nsubj
21989,super-smart_female,others,other,know,VERB,nsubj
22085,super-smart_female,you,other,got,VERB,nsubj
22096,super-smart_female,you,other,want,VERB,nsubj
22098,super-smart_female,baby,other,next,ADJ,amod
22100,super-smart_female,baby,other,want,VERB,dobj
22152,super-smart_female,they,other,put,VERB,nsubj
22160,super-smart_female,they,other,say,VERB,nsubj
22168,super-smart_female,you,other,let,VERB,nsubj
22182,super-smart_female,you,other,know,VERB,nsubj
22187,super-smart_female,you,other,are,VERB,nsubj
22227,super-smart_female,person,other,was,VERB,nsubj
22235,super-smart_female,people,other,other,ADJ,amod
22261,super-smart_female,person,other,first,ADJ,amod
22398,super-smart_female,character,other,having,VERB,dobj
22619,super-smart_female,you,other,need,VERB,nsubj
22660,super-smart_female,you,other,want,VERB,nsubj
22770,super-smart_female,you,other,have,VERB,nsubj
22792,super-smart_female,you,other,are,VERB,nsubj
22812,super-smart_female,you,other,have,VERB,nsubj
22821,super-smart_female,you,other,know,VERB,nsubj
22824,super-smart_female,you,other,'re,VERB,nsubj
22911,super-smart_female,life,other,true,ADJ,amod
22923,super-smart_female,they,other,'re,VERB,nsubj
22926,super-smart_female,they,other,'s,VERB,nsubj
22945,super-smart_female,you,other,guess,VERB,nsubj
22991,super-smart_female,parents,other,are,VERB,nsubj
23007,super-smart_female,father,men,retarded,VERB,nsubjpass
23032,super-smart_female,audience,other,big,ADJ,amod
23237,super-smart_female,you,other,know,VERB,nsubj
23250,super-smart_female,you,other,follow,VERB,dobj
23257,super-smart_female,you,other,have,VERB,nsubj
23307,super-smart_female,you,other,bring,VERB,nsubj
23310,super-smart_female,child,other,bring,VERB,dobj
23314,super-smart_female,you,other,going,VERB,nsubj
23338,super-smart_female,you,other,get,VERB,nsubj
23346,super-smart_female,ladies,women,meet,VERB,dobj
23368,super-smart_female,you,other,wondering,VERB,nsubj
23472,super-smart_female,you,other,want,VERB,nsubj
23510,super-smart_female,friends,other,best,ADJ,amod
23511,super-smart_female,friends,other,are,VERB,nsubj
23523,super-smart_female,guy,men,awkward,ADJ,amod
23624,super-smart_female,you,other,doing,VERB,nsubj
23640,super-smart_female,you,other,know,VERB,nsubj
23648,super-smart_female,you,other,are,VERB,nsubj
23651,super-smart_female,person,other,smartest,ADJ,amod
23657,super-smart_female,person,other,smartest,ADJ,amod
23677,super-smart_female,you,other,loves,VERB,dobj
23710,super-smart_female,you,other,thank,VERB,dobj
23711,super-smart_female,guys,men,thank,VERB,dobj
23724,super-smart_female,guys,men,read,VERB,nsubj
23761,super-smart_female,they,other,be,VERB,nsubj
23787,super-smart_female,you,other,stop,VERB,nsubj
23795,super-smart_female,you,other,check,VERB,nsubj
23807,super-smart_female,you,other,chat,VERB,nsubj
23817,super-smart_female,friends,other,smart,ADJ,amod
23821,super-smart_female,friends,other,good,ADJ,amod
23924,super-smart_female,friends,other,use,VERB,dobj
23930,super-smart_female,guest,other,is,VERB,nsubj
23990,super-smart_female,you,other,know,VERB,nsubj
24003,super-smart_female,anyone,other,takes,VERB,dobj
24035,super-smart_female,you,other,'re,VERB,nsubj
24040,super-smart_female,anyone,other,respond,VERB,nsubj
24061,super-smart_female,kid,other,hot,ADJ,amod
24116,super-smart_female,character,other,turning,VERB,dobj
24126,super-smart_female,sons,men,is,VERB,nsubj
